Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Code,Company
2021-07-05,9447.95,9546.45,9199.0,9292.45,9374.024253731342,2144.0,922.0,20097908.0,937.0,43.7,347.4500000000007,-155.5,1625443200.0,500027.0,ATUL LTD
2021-07-05,10.26,10.26,10.26,10.26,10.259996659428761,29935.0,72.0,307133.0,29935.0,100.0,0.0,0.0,1625443200.0,500028.0,ATV PROJECTS INDIA LTD
2021-07-05,17.0,17.15,16.05,17.15,17.007400957771004,6891.0,45.0,117198.0,6891.0,100.0,1.0999999999999979,0.14999999999999858,1625443200.0,500029.0,AUTOLITE INDIA LTD
2021-07-05,1056.0,1065.0,1037.95,1050.45,1052.2487986218152,11029.0,1284.0,11605252.0,7667.0,69.52,27.049999999999955,-5.5499999999999545,1625443200.0,500031.0,BAJAJ ELECTRICALS LTD
2021-07-05,23.6,23.6,23.6,23.6,23.59999982181469,2244854.0,962.0,52978554.0,2244854.0,100.0,0.0,0.0,1625443200.0,500032.0,BAJAJ HINDUSTHAN SUGAR LIMITED
2021-07-05,1216.65,1231.6,1211.0,1213.65,1221.1511400651466,1535.0,343.0,1874467.0,923.0,60.13,20.59999999999991,-3.0,1625443200.0,500033.0,FORCE MOTORS LTD
2021-07-05,6025.0,6096.0,6005.8,6071.85,6061.423205209657,50368.0,6865.0,305301764.0,21772.0,43.23,90.19999999999982,46.850000000000364,1625443200.0,500034.0,BAJAJ FINANCE LIMITED
2021-07-05,364.7,365.0,352.15,354.05,358.26119328502705,50097.0,1737.0,17947811.0,21830.0,43.58,12.850000000000023,-10.649999999999977,1625443200.0,500038.0,BALRAMPUR CHINI MILLS LTD
2021-07-05,159.0,164.3,159.0,161.15,161.76495135044456,47688.0,1492.0,7714247.0,15658.0,32.83,5.300000000000011,2.1500000000000057,1625443200.0,500039.0,BANCO PRODUCTS INDIA LTD
2021-07-05,620.0,662.75,615.05,650.65,634.8108924031703,106992.0,3556.0,67919687.0,33149.0,30.98,47.700000000000045,30.649999999999977,1625443200.0,500040.0,CENTURY TEXTILES  INDUSTRIES LTD
2021-07-05,1856.3,1868.9,1830.95,1842.85,1849.7194805194806,3850.0,138.0,7121420.0,970.0,25.19,37.950000000000045,-13.450000000000045,1625443200.0,500041.0,BANNARI AMMAN SUGARS LTD
2021-07-05,2650.0,2685.0,2596.0,2605.05,2642.296933278077,4826.0,1020.0,12751725.0,1783.0,36.95,89.0,-44.94999999999982,1625443200.0,500042.0,BASF INDIA LTD
2021-07-05,1597.0,1603.1,1576.65,1578.35,1591.9407394901232,11846.0,1065.0,18858130.0,2500.0,21.1,26.449999999999818,-18.65000000000009,1625443200.0,500043.0,BATA INDIA LTD
2021-07-05,1353.0,1355.0,1320.0,1327.7,1342.0489994389377,21388.0,1166.0,28703744.0,5163.0,24.14,35.0,-25.299999999999955,1625443200.0,500048.0,BEML LTD
2021-07-05,181.9,182.0,178.5,179.2,179.952117233778,368358.0,2901.0,66286802.0,75791.0,20.58,3.5,-2.700000000000017,1625443200.0,500049.0,BHARAT ELECTRONICS LTD
2021-07-05,175.1,188.8,175.1,186.35,186.3393289851708,551344.0,7374.0,102737071.0,285704.0,51.82,13.700000000000017,11.25,1625443200.0,500052.0,BHANSALI ENGINEERING POLYMERS LTD
2021-07-05,91.0,91.05,89.75,90.0,90.10553460244176,246052.0,3542.0,22170647.0,147849.0,60.09,1.2999999999999972,-1.0,1625443200.0,500055.0,TATA STEEL BSL LTD
2021-07-05,112.45,113.25,105.1,111.15,111.05884421933804,28431.0,429.0,3157514.0,28431.0,100.0,8.150000000000006,-1.2999999999999972,1625443200.0,500060.0,BIRLA CABLE LTD
2021-07-05,821.5,875.65,815.3,872.0,858.8969406712187,82894.0,6350.0,71197403.0,37702.0,45.48,60.35000000000002,50.5,1625443200.0,500067.0,BLUE STAR LTD
2021-07-05,5206.0,5499.2,5206.0,5287.95,5334.978021978022,273.0,80.0,1456449.0,225.0,82.42,293.1999999999998,81.94999999999982,1625443200.0,500068.0,DISA INDIA LTD
2021-07-05,194.0,194.95,193.7,194.55,193.9933462116334,23295.0,80.0,4519075.0,23295.0,100.0,1.25,0.5500000000000114,1625443200.0,500069.0,BNK CAPITAL MARKETS LTD
2021-07-05,37.1,39.6,36.9,38.85,38.41099095500328,175235.0,1655.0,6730950.0,115520.0,65.92,2.700000000000003,1.75,1625443200.0,500074.0,BPL LTD
2021-07-05,833.05,898.2,833.05,880.05,870.189747241011,8427.0,863.0,7333089.0,5364.0,63.65,65.15000000000009,47.0,1625443200.0,500078.0,ORIENTAL AROMATICS LTD
2021-07-05,9.75,10.51,9.36,10.27,10.193650258085903,337872.0,517.0,3444149.0,207487.0,61.41,1.1500000000000004,0.5199999999999996,1625443200.0,500083.0,CENTURY EXTRUSIONS LTD
2021-07-05,763.0,767.65,750.1,751.05,754.9840185248453,26343.0,1842.0,19888544.0,16441.0,62.41,17.549999999999955,-11.950000000000045,1625443200.0,500084.0,CESC LTD
2021-07-05,298.95,299.25,295.2,296.05,296.9659526577457,161716.0,3418.0,48024146.0,43702.0,27.02,4.050000000000011,-2.8999999999999773,1625443200.0,500085.0,CHAMBAL FERTILISERS  CHEMICALS LTD
2021-07-05,183.4,185.8,183.25,185.35,184.4320509947133,151702.0,2684.0,27978711.0,74521.0,49.12,2.5500000000000114,1.9499999999999886,1625443200.0,500086.0,EXIDE INDUSTRIES LTD
2021-07-05,980.0,984.1,973.1,974.8,977.2118099943981,69619.0,2422.0,68032509.0,19004.0,27.3,11.0,-5.2000000000000455,1625443200.0,500087.0,CIPLA LTD
2021-07-05,498.9,504.0,481.0,496.2,494.9915713425647,3322.0,256.0,1644362.0,2439.0,73.42,23.0,-2.6999999999999886,1625443200.0,500089.0,DIC INDIA LTD
2021-07-05,2711.8,2744.65,2675.55,2689.55,2715.64776119403,3685.0,936.0,10007162.0,2352.0,63.83,69.09999999999991,-22.25,1625443200.0,500092.0,CRISIL LTD
2021-07-05,82.25,82.9,79.15,81.4,80.46110019467366,329269.0,1177.0,26493346.0,329269.0,100.0,3.75,-0.8499999999999943,1625443200.0,500093.0,CG POWER AND INDUSTRIAL SOLUTIONS LTD
2021-07-05,591.0,593.65,586.55,587.5,589.94746536802,39631.0,1708.0,23380208.0,19179.0,48.39,7.100000000000023,-3.5,1625443200.0,500096.0,DABUR INDIA LTD
2021-07-05,485.95,485.95,462.1,468.0,471.6964882943144,21528.0,1185.0,10154682.0,9376.0,43.55,23.849999999999966,-17.94999999999999,1625443200.0,500097.0,DALMIA BHARAT SUGAR AND INDUSTRIES LTD
2021-07-05,81.25,87.45,81.25,86.3,85.01145913182359,562259.0,6573.0,47798458.0,253248.0,45.04,6.200000000000003,5.049999999999997,1625443200.0,500101.0,ARVIND LTD
2021-07-05,1.37,1.51,1.37,1.51,1.4549765879371692,1615193.0,390.0,2350068.0,1615193.0,100.0,0.1399999999999999,0.1399999999999999,1625443200.0,500102.0,BALLARPUR INDUSTRIES LTD
2021-07-05,65.9,66.55,65.6,65.95,66.02223636065851,5556170.0,11490.0,366830769.0,1455748.0,26.2,0.9500000000000028,0.04999999999999716,1625443200.0,500103.0,BHARAT HEAVY ELECTRICALS LTD
2021-07-05,299.95,305.4,298.6,304.5,301.67691367189207,458020.0,6179.0,138174060.0,221782.0,48.42,6.7999999999999545,4.550000000000011,1625443200.0,500104.0,HINDUSTAN PETROLEUM CORPORATION LTD
2021-07-05,13.81,15.18,13.78,15.17,14.90052442890978,4478014.0,12619.0,66724757.0,2033478.0,45.41,1.4000000000000004,1.3599999999999994,1625443200.0,500106.0,IFCI LTD
2021-07-05,21.75,22.0,21.25,21.35,21.559336866757057,324520.0,1195.0,6996436.0,229488.0,70.72,0.75,-0.3999999999999986,1625443200.0,500108.0,MAHANAGAR TELEPHONE NIGAM LTD
2021-07-05,50.5,51.75,50.3,50.4,50.97524335554919,233917.0,1569.0,11923976.0,126962.0,54.28,1.4500000000000028,-0.10000000000000142,1625443200.0,500109.0,MANGALORE REFINERY  PETROCHEMICALS LTD
2021-07-05,141.75,144.25,141.55,142.35,143.1292960925826,125812.0,1776.0,18007383.0,40352.0,32.07,2.6999999999999886,0.5999999999999943,1625443200.0,500110.0,CHENNAI PETROLEUM CORPORATION LTD
2021-07-05,23.2,23.5,21.9,21.9,22.322708623211675,1401450.0,4202.0,31284160.0,765613.0,54.63,1.6000000000000014,-1.3000000000000007,1625443200.0,500111.0,RELIANCE CAPITAL LTD
2021-07-05,426.6,434.4,424.4,432.7,429.2491103347511,1721996.0,28373.0,739165251.0,1122083.0,65.16,10.0,6.099999999999966,1625443200.0,500112.0,STATE BANK OF INDIA
2021-07-05,125.0,126.8,123.8,125.55,125.54886450964324,3686469.0,21799.0,462831997.0,1566801.0,42.5,3.0,0.5499999999999972,1625443200.0,500113.0,STEEL AUTHORITY OF INDIA LTD
2021-07-05,1763.0,1763.1,1743.0,1749.55,1751.8339199447896,28980.0,2974.0,50768147.0,10464.0,36.11,20.09999999999991,-13.450000000000045,1625443200.0,500114.0,TITAN COMPANY LIMITED
2021-07-05,38.7,38.7,37.9,37.95,38.15320190218517,700037.0,2690.0,26708653.0,341063.0,48.72,0.8000000000000043,-0.75,1625443200.0,500116.0,IDBI BANK LTD
2021-07-05,39.95,41.5,39.7,40.0,40.32914183478961,572349.0,2221.0,23082344.0,242930.0,42.44,1.7999999999999972,0.04999999999999716,1625443200.0,500117.0,DCW LTD
2021-07-05,392.9,395.0,383.2,389.35,389.63583786553164,101496.0,3559.0,39546479.0,51008.0,50.26,11.800000000000011,-3.5499999999999545,1625443200.0,500119.0,DHAMPUR SUGAR MILLS LTD
2021-07-05,299.95,300.0,290.0,297.05,296.50629945455944,26034.0,599.0,7719245.0,20246.0,77.77,10.0,-2.8999999999999773,1625443200.0,500120.0,DIAMINES  CHEMICALS LTD
2021-07-05,3788.95,3970.0,3650.0,3952.45,3918.1476851851853,2160.0,403.0,8463199.0,1760.0,81.48,320.0,163.5,1625443200.0,500123.0,ELANTAS BECK INDIA LTD
2021-07-05,5586.0,5595.0,5530.8,5537.9,5561.304731768342,13589.0,1993.0,75572570.0,3138.0,23.09,64.19999999999982,-48.100000000000364,1625443200.0,500124.0,DRREDDYS LABORATORIES LTD
2021-07-05,419.7,428.45,418.0,420.0,424.3963661130152,91032.0,1847.0,38633650.0,14985.0,16.46,10.449999999999989,0.30000000000001137,1625443200.0,500125.0,EIDPARRY INDIA LTD
2021-07-05,5681.5,5732.4,5630.4,5646.55,5671.897435897436,1326.0,688.0,7520936.0,891.0,67.19,102.0,-34.94999999999982,1625443200.0,500126.0,PROCTER  GAMBLE HEALTH LTD
2021-07-05,38.3,39.85,38.3,39.6,39.319497591714736,210108.0,1293.0,8261341.0,136489.0,64.96,1.5500000000000043,1.3000000000000043,1625443200.0,500128.0,ELECTROSTEEL CASTINGS LTD
2021-07-05,1827.0,1875.0,1824.25,1841.8,1852.0829177057356,3208.0,215.0,5941482.0,771.0,24.03,50.75,14.799999999999955,1625443200.0,500133.0,ESAB INDIA LTD
2021-07-05,286.6,294.0,278.0,279.35,284.43637868497285,41079.0,1330.0,11684362.0,29209.0,71.1,16.0,-7.25,1625443200.0,500135.0,EPL LTD
2021-07-05,135.0,136.8,134.1,135.2,135.36954249111403,52611.0,1155.0,7121927.0,39181.0,74.47,2.700000000000017,0.19999999999998863,1625443200.0,500136.0,ESTER INDUSTRIES LTD
2021-07-05,35.85,35.85,35.85,35.85,35.849855466757354,5881.0,26.0,210833.0,4881.0,83.0,0.0,0.0,1625443200.0,500143.0,PH CAPITAL LTD
2021-07-05,517.55,525.0,510.0,511.45,516.1888804022659,31422.0,2129.0,16219687.0,15659.0,49.83,15.0,-6.099999999999966,1625443200.0,500144.0,FINOLEX CABLES LTD
2021-07-05,920.0,920.0,900.65,916.65,916.2115509409474,3082.0,43.0,2823764.0,2699.0,87.57,19.350000000000023,-3.3500000000000227,1625443200.0,500147.0,JOHN COCKERILL INDIA LTD
2021-07-05,540.5,554.8,540.5,546.25,546.6215377268386,37692.0,2118.0,20603259.0,15068.0,39.98,14.299999999999955,5.75,1625443200.0,500148.0,UFLEX LTD
2021-07-05,1553.6,1593.75,1540.85,1555.0,1556.5022388059701,2680.0,300.0,4171426.0,964.0,35.97,52.90000000000009,1.400000000000091,1625443200.0,500150.0,FOSECO INDIA LTD
2021-07-05,53.0,56.5,52.55,54.75,54.19873911738217,3331.0,32.0,180536.0,3331.0,100.0,3.950000000000003,1.75,1625443200.0,500151.0,GOLDEN TOBACCO LTD
2021-07-05,79.0,80.2,78.0,78.95,78.9151295473686,121114.0,597.0,9557727.0,94603.0,78.11,2.200000000000003,-0.04999999999999716,1625443200.0,500153.0,GANESH BENZOPLAST LTD
2021-07-05,69.8,72.4,67.0,67.05,68.0789239662072,8996.0,102.0,612438.0,7176.0,79.77,5.400000000000006,-2.75,1625443200.0,500159.0,METROGLOBAL LIMITED
2021-07-05,30.8,31.0,30.5,31.0,30.92391093807504,619524.0,1310.0,19158105.0,422474.0,68.19,0.5,0.1999999999999993,1625443200.0,500160.0,GTL LTD
2021-07-05,972.6,991.3,972.6,982.8,983.4497599825442,18332.0,1007.0,18028601.0,3765.0,20.54,18.699999999999932,10.199999999999932,1625443200.0,500163.0,GODFREY PHILLIPS INDIA LTD
2021-07-05,575.05,585.0,567.5,572.75,578.2360526923966,21635.0,1236.0,12510137.0,10633.0,49.15,17.5,-2.2999999999999545,1625443200.0,500164.0,GODREJ INDUSTRIES LTD
2021-07-05,574.25,597.65,574.25,594.35,590.965834218916,18820.0,1432.0,11121977.0,14194.0,75.42,23.399999999999977,20.100000000000023,1625443200.0,500165.0,KANSAI NEROLAC PAINTS LTD
2021-07-05,253.9,259.0,249.15,251.9,253.62973687523606,23829.0,281.0,6043743.0,18410.0,77.26,9.849999999999994,-2.0,1625443200.0,500166.0,GOODRICKE GROUP LTD
2021-07-05,1137.0,1137.0,1115.9,1120.4,1123.6932503770738,10608.0,1328.0,11920138.0,5598.0,52.77,21.09999999999991,-16.59999999999991,1625443200.0,500168.0,GOODYEAR INDIA LTD
2021-07-05,20.85,20.9,19.1,20.9,20.75448201584132,89134.0,215.0,1849930.0,81745.0,91.71,1.7999999999999972,0.04999999999999716,1625443200.0,500170.0,GTN INDUSTRIES LTD
2021-07-05,296.0,296.35,282.05,282.9,289.07400016290626,24554.0,990.0,7097923.0,11267.0,45.89,14.300000000000011,-13.100000000000023,1625443200.0,500171.0,GHCL LTD
2021-07-05,70.0,70.0,66.25,67.9,67.72781065088758,21125.0,427.0,1430750.0,13414.0,63.5,3.75,-2.0999999999999943,1625443200.0,500173.0,GFL LTD
2021-07-05,3.1,3.29,3.1,3.2,3.214807883501959,17099.0,21.0,54970.0,15899.0,92.98,0.18999999999999995,0.10000000000000009,1625443200.0,500174.0,GUJARAT LEASE FINANCING LTD
2021-07-05,16.8,17.5,16.75,17.5,17.417508168058262,809862.0,884.0,14105778.0,476698.0,58.86,0.75,0.6999999999999993,1625443200.0,500179.0,HCL INFOSYSTEMS LTD
2021-07-05,1484.15,1504.4,1484.15,1495.0,1497.921566631667,186668.0,11852.0,279614023.0,110839.0,59.38,20.25,10.849999999999909,1625443200.0,500180.0,HDFC BANK LTD
2021-07-05,2940.0,2951.0,2926.5,2937.05,2936.6324859360534,14043.0,1490.0,41239130.0,4703.0,33.49,24.5,-2.949999999999818,1625443200.0,500182.0,HERO MOTOCORP LTD
2021-07-05,73.95,87.0,73.7,87.0,82.7013871891007,10703948.0,30278.0,885231348.0,3515688.0,32.84,13.299999999999997,13.049999999999997,1625443200.0,500183.0,HFCL LTD
2021-07-05,55.8,57.35,55.55,56.4,56.351680254646425,1296857.0,5816.0,73080071.0,463628.0,35.75,1.8000000000000043,0.6000000000000014,1625443200.0,500184.0,HIMADRI SPECIALITY CHEMICAL LTD
2021-07-05,15.56,15.56,15.44,15.56,15.554037874341951,2417943.0,1583.0,37608777.0,2209172.0,91.37,0.120000000000001,0.0,1625443200.0,500185.0,HINDUSTAN CONSTRUCTION COLTD
2021-07-05,117.0,119.7,117.0,117.7,118.2551834754714,51124.0,922.0,6045678.0,20456.0,40.01,2.700000000000003,0.7000000000000028,1625443200.0,500186.0,HINDUSTAN OIL EXPLORATION COLTD
2021-07-05,246.0,262.0,246.0,257.35,256.46786817713695,58260.0,2342.0,14941818.0,32680.0,56.09,16.0,11.350000000000023,1625443200.0,500187.0,HSIL LTD
2021-07-05,338.1,339.95,336.25,337.35,337.95444803538015,58790.0,2691.0,19868342.0,33875.0,57.62,3.6999999999999886,-0.75,1625443200.0,500188.0,HINDUSTAN ZINC LTD
2021-07-05,490.0,494.7,478.15,489.65,488.7314410480349,458.0,67.0,223839.0,400.0,87.34,16.55000000000001,-0.35000000000002274,1625443200.0,500189.0,NXTDIGITAL LTD
2021-07-05,32.35,33.45,31.05,32.3,32.359855964688116,25827.0,149.0,835758.0,25827.0,100.0,2.400000000000002,-0.05000000000000426,1625443200.0,500191.0,HMT LTD
2021-07-05,2.93,2.94,2.67,2.94,2.896235530752697,50711.0,78.0,146871.0,50711.0,100.0,0.27,0.009999999999999787,1625443200.0,500192.0,PRAG BOSIMI SYNTHETICS LTD
2021-07-05,9.75,10.15,9.75,10.1,9.966261188891439,87140.0,244.0,868460.0,56981.0,65.39,0.40000000000000036,0.34999999999999964,1625443200.0,500193.0,HLV LTD
2021-07-05,662.0,678.6,650.1,655.65,663.1122580184299,27998.0,2227.0,18565817.0,12121.0,43.29,28.5,-6.350000000000023,1625443200.0,500199.0,I G PETROCHEMICALS LTD
2021-07-05,705.5,717.0,674.0,681.55,690.7493172574085,68840.0,3825.0,47551183.0,31789.0,46.18,43.0,-23.950000000000045,1625443200.0,500201.0,INDIA GLYCOLS LTD
2021-07-05,12.47,12.47,12.47,12.47,12.0,1.0,1.0,12.0,1.0,100.0,0.0,0.0,1625443200.0,500202.0,INDIA LEASE DEVELOPMENT LTD
2021-07-05,11.82,11.82,10.13,10.25,10.65010073875084,2978.0,51.0,31716.0,2284.0,76.7,1.6899999999999995,-1.5700000000000003,1625443200.0,500206.0,MARGO FINANCE LIMITED
2021-07-05,54.5,54.9,52.15,54.9,53.452244191080965,69290.0,265.0,3703706.0,69290.0,100.0,2.75,0.3999999999999986,1625443200.0,500207.0,INDO RAMA SYNTHETICS INDIA LTD
2021-07-05,1571.75,1585.0,1563.1,1579.1,1573.7820984170955,175437.0,8110.0,276099610.0,103693.0,59.11,21.90000000000009,7.349999999999909,1625443200.0,500209.0,INFOSYS LTD
2021-07-05,969.0,989.8,958.9,962.3,980.927192564347,8392.0,1023.0,8231941.0,1427.0,17.0,30.899999999999977,-6.7000000000000455,1625443200.0,500210.0,INGERSOLLRAND INDIA LTD
2021-07-05,8.19,8.4,8.0,8.28,8.209033410223975,67195.0,165.0,551606.0,67195.0,100.0,0.40000000000000036,0.08999999999999986,1625443200.0,500211.0,INSILCO LTD
2021-07-05,41.45,41.45,41.45,41.45,41.44990939684183,3863.0,15.0,160121.0,3863.0,100.0,0.0,0.0,1625443200.0,500212.0,INTEGRATED FINANCIAL SERVICES LTD
2021-07-05,91.95,91.95,85.05,89.3,87.72718954248366,7650.0,95.0,671113.0,7650.0,100.0,6.900000000000006,-2.6500000000000057,1625443200.0,500213.0,INTERNATIONAL TRAVEL HOUSE LTD
2021-07-05,2574.0,2574.1,2435.0,2510.2,2502.6313667358436,67460.0,4635.0,168827512.0,37845.0,56.1,139.0999999999999,-63.80000000000018,1625443200.0,500214.0,ION EXCHANGE INDIA LTD
2021-07-05,960.0,989.8,949.4,964.55,965.1291789248462,3739.0,535.0,3608618.0,2863.0,76.57,40.39999999999998,4.5499999999999545,1625443200.0,500215.0,AGRO TECH FOODS LTD
2021-07-05,33.7,34.45,32.3,34.45,33.918779630356596,1826463.0,2983.0,61951396.0,1332884.0,72.98,2.1500000000000057,0.75,1625443200.0,500219.0,JAIN IRRIGATION SYSTEMS LTD
2021-07-05,131.95,134.0,128.4,130.15,130.76592712242862,21049.0,470.0,2752492.0,15588.0,74.06,5.599999999999994,-1.799999999999983,1625443200.0,500220.0,JASCH INDUSTRIES LTD
2021-07-05,1.97,2.17,1.97,2.17,2.139679646074832,5885990.0,1300.0,12594133.0,5761989.0,97.89,0.19999999999999996,0.19999999999999996,1625443200.0,500223.0,JCT LTD
2021-07-05,879.0,890.55,872.3,882.4,881.398329337149,12929.0,883.0,11395599.0,3530.0,27.3,18.25,3.3999999999999773,1625443200.0,500227.0,JINDAL POLY FILMS LTD
2021-07-05,673.7,674.25,664.6,672.6,669.5582347985242,240947.0,6982.0,161328048.0,50793.0,21.08,9.649999999999977,-1.1000000000000227,1625443200.0,500228.0,JSW STEEL LTD
2021-07-05,83.0,83.45,79.0,80.0,81.09273725732848,12929.0,608.0,1048448.0,8357.0,64.64,4.450000000000003,-3.0,1625443200.0,500231.0,UMANG DAIRIES LTD
2021-07-05,985.0,998.0,959.8,974.95,982.2165370446173,9772.0,1042.0,9598220.0,6031.0,61.72,38.200000000000045,-10.049999999999955,1625443200.0,500233.0,KAJARIA CERAMICS LTD
2021-07-05,268.0,276.1,266.0,269.1,269.53773372381164,4439.0,468.0,1196478.0,2625.0,59.13,10.100000000000023,1.1000000000000227,1625443200.0,500234.0,KAKATIYA CEMENT SUGAR  INDUSTRIES LTD
2021-07-05,391.35,399.95,390.05,391.4,395.2132768361582,6372.0,443.0,2518299.0,2211.0,34.7,9.899999999999977,0.049999999999954525,1625443200.0,500235.0,KALYANI STEELS LTD
2021-07-05,2.77,2.8,2.64,2.8,2.676187237900941,8823.0,37.0,23612.0,8823.0,100.0,0.1599999999999997,0.029999999999999805,1625443200.0,500236.0,KANEL INDUSTRIES LIMITED
2021-07-05,2292.95,2292.95,2236.3,2261.2,2254.2321067157313,10870.0,1863.0,24503503.0,6614.0,60.85,56.649999999999636,-31.75,1625443200.0,500238.0,WHIRLPOOL OF INDIA LTD
2021-07-05,40.0,42.8,40.0,42.0,41.90053024351925,30552.0,136.0,1280145.0,30552.0,100.0,2.799999999999997,2.0,1625443200.0,500239.0,KG DENIM LTD
2021-07-05,62.0,64.25,61.5,64.25,63.3486189457304,20564.0,128.0,1302701.0,20564.0,100.0,2.75,2.25,1625443200.0,500240.0,KINETIC ENGINEERING LTD
2021-07-05,442.95,458.75,442.95,458.75,458.2417121275703,4766.0,93.0,2183980.0,4766.0,100.0,15.800000000000011,15.800000000000011,1625443200.0,500241.0,KIRLOSKAR BROTHERS LTD
2021-07-05,1746.0,1779.8,1705.1,1726.6,1728.0089285714287,112.0,55.0,193537.0,79.0,70.54,74.70000000000005,-19.40000000000009,1625443200.0,500243.0,KIRLOSKAR INDUSTRIES LTD
2021-07-05,291.9,298.9,288.0,289.55,293.9261790840738,51205.0,2486.0,15050490.0,24299.0,47.45,10.899999999999977,-2.349999999999966,1625443200.0,500245.0,KIRLOSKAR FERROUS INDUSTRIES LTD
2021-07-05,32.75,35.6,32.75,35.35,34.313559322033896,236.0,9.0,8098.0,101.0,42.8,2.8500000000000014,2.6000000000000014,1625443200.0,500246.0,ENVAIR ELECTRODYNE LTD
2021-07-05,1725.0,1739.25,1720.9,1731.6,1731.9410094550267,108831.0,6972.0,188488872.0,63417.0,58.27,18.34999999999991,6.599999999999909,1625443200.0,500247.0,KOTAK MAHINDRA BANK LTD
2021-07-05,3.0,3.0,3.0,3.0,3.0,90.0,1.0,270.0,90.0,100.0,0.0,0.0,1625443200.0,500248.0,KRISHNA FILAMENT INDUSTRIES LTD
2021-07-05,1021.9,1050.05,1003.3,1012.6,1015.9519027484143,1892.0,337.0,1922181.0,951.0,50.26,46.75,-9.299999999999955,1625443200.0,500249.0,KSB LTD
2021-07-05,490.0,490.0,455.55,458.7,464.1975355691057,7872.0,576.0,3654163.0,5020.0,63.77,34.44999999999999,-31.30000000000001,1625443200.0,500250.0,LGBALAKRISHNAN  BROSLTD
2021-07-05,905.0,920.55,895.5,901.45,905.8939962719412,77252.0,3779.0,69982123.0,16511.0,21.37,25.049999999999955,-3.5499999999999545,1625443200.0,500251.0,TRENT LTD
2021-07-05,6780.0,7369.95,6745.05,7288.15,7138.066318926974,4026.0,1516.0,28737855.0,1784.0,44.31,624.8999999999996,508.14999999999964,1625443200.0,500252.0,LAKSHMI MACHINE WORKS LTD
2021-07-05,469.95,473.7,467.65,471.35,469.99366876998454,329004.0,3419.0,154629797.0,78023.0,23.71,6.050000000000011,1.400000000000034,1625443200.0,500253.0,LIC HOUSING FINANCE LTD
2021-07-05,1169.0,1169.0,1151.45,1156.85,1156.5829298974575,104932.0,1770.0,121362560.0,73634.0,70.17,17.549999999999955,-12.150000000000091,1625443200.0,500257.0,LUPIN LTD
2021-07-05,62.85,63.0,60.0,60.1,60.31071380197751,14766.0,83.0,890548.0,14766.0,100.0,3.0,-2.75,1625443200.0,500259.0,LYKA LABS LTD
2021-07-05,1005.1,1039.0,1005.1,1033.8,1027.1636140135217,16270.0,1895.0,16711952.0,7341.0,45.12,33.89999999999998,28.699999999999932,1625443200.0,500260.0,THE RAMCO CEMENTS LIMITED
